Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1986","1986","hg/ha","64218"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1987","1987","hg/ha","71641"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1988","1988","hg/ha","74392"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1989","1989","hg/ha","70241"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1990","1990","hg/ha","63598"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1991","1991","hg/ha","73425"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1992","1992","hg/ha","77853"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1993","1993","hg/ha","81287"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1994","1994","hg/ha","77073"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1995","1995","hg/ha","77324"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1996","1996","hg/ha","83149"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1997","1997","hg/ha","90425"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1998","1998","hg/ha","85276"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","1999","1999","hg/ha","90063"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2000","2000","hg/ha","92104"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2001","2001","hg/ha","87009"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2002","2002","hg/ha","91674"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2003","2003","hg/ha","73792"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2004","2004","hg/ha","91269"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2005","2005","hg/ha","87181"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2006","2006","hg/ha","86137"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2007","2007","hg/ha","96625"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2008","2008","hg/ha","95445"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2009","2009","hg/ha","93321"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2010","2010","hg/ha","90466"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2011","2011","hg/ha","103049"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2012","2012","hg/ha","95177"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2013","2013","hg/ha","83986"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2014","2014","hg/ha","102611"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2015","2015","hg/ha","85291"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2016","2016","hg/ha","87601"
"QC","Crops","5404","Western Europe","5419","Yield","56","Maize","2017","2017","hg/ha","92907"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1961","1961","hg/ha","183195"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1962","1962","hg/ha","208024"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1963","1963","hg/ha","222387"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1964","1964","hg/ha","208569"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1965","1965","hg/ha","206173"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1966","1966","hg/ha","223732"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1967","1967","hg/ha","249600"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1968","1968","hg/ha","245271"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1969","1969","hg/ha","225940"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1970","1970","hg/ha","244894"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1971","1971","hg/ha","235060"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1972","1972","hg/ha","252113"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1973","1973","hg/ha","242756"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1974","1974","hg/ha","271058"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1975","1975","hg/ha","217656"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1976","1976","hg/ha","183227"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1977","1977","hg/ha","246835"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1978","1978","hg/ha","260718"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1979","1979","hg/ha","276601"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1980","1980","hg/ha","251385"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1981","1981","hg/ha","281033"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1982","1982","hg/ha","266850"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1983","1983","hg/ha","225681"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1984","1984","hg/ha","304989"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1985","1985","hg/ha","323299"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1986","1986","hg/ha","300409"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1987","1987","hg/ha","329172"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1988","1988","hg/ha","332709"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1989","1989","hg/ha","296247"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1990","1990","hg/ha","296583"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1991","1991","hg/ha","329479"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1992","1992","hg/ha","349642"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1993","1993","hg/ha","399779"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1994","1994","hg/ha","353935"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1995","1995","hg/ha","351233"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1996","1996","hg/ha","398909"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1997","1997","hg/ha","410293"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1998","1998","hg/ha","385757"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","1999","1999","hg/ha","404985"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2000","2000","hg/ha","427079"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2001","2001","hg/ha","402401"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2002","2002","hg/ha","415454"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2003","2003","hg/ha","376773"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2004","2004","hg/ha","447068"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2005","2005","hg/ha","421327"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2006","2006","hg/ha","380898"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2007","2007","hg/ha","433666"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2008","2008","hg/ha","439541"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2009","2009","hg/ha","443277"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2010","2010","hg/ha","412154"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2011","2011","hg/ha","462628"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2012","2012","hg/ha","435522"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2013","2013","hg/ha","413371"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2014","2014","hg/ha","474871"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2015","2015","hg/ha","429188"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2016","2016","hg/ha","412803"
"QC","Crops","5404","Western Europe","5419","Yield","116","Potatoes","2017","2017","hg/ha","449171"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1961","1961","hg/ha","40512"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1962","1962","hg/ha","41875"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1963","1963","hg/ha","39753"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1964","1964","hg/ha","40610"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1965","1965","hg/ha","32935"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1966","1966","hg/ha","36562"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1967","1967","hg/ha","43027"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1968","1968","hg/ha","34635"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1969","1969","hg/ha","41631"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1970","1970","hg/ha","42177"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1971","1971","hg/ha","37876"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1972","1972","hg/ha","23156"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1973","1973","hg/ha","43604"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1974","1974","hg/ha","33966"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1975","1975","hg/ha","41569"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1976","1976","hg/ha","38974"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1977","1977","hg/ha","21721"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1978","1978","hg/ha","32558"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1979","1979","hg/ha","43478"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1980","1980","hg/ha","38333"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1981","1981","hg/ha","37925"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1982","1982","hg/ha","50185"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1983","1983","hg/ha","54286"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1984","1984","hg/ha","38696"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1985","1985","hg/ha","54964"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1986","1986","hg/ha","51299"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1987","1987","hg/ha","49782"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1988","1988","hg/ha","52243"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1989","1989","hg/ha","60368"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1990","1990","hg/ha","59461"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1991","1991","hg/ha","53273"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1992","1992","hg/ha","52448"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1993","1993","hg/ha","49628"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1994","1994","hg/ha","45700"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1995","1995","hg/ha","48627"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1996","1996","hg/ha","52455"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1997","1997","hg/ha","58919"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1998","1998","hg/ha","58281"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","1999","1999","hg/ha","60915"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","58358"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2001","2001","hg/ha","53603"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","56910"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2003","2003","hg/ha","56052"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","57098"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2005","2005","hg/ha","57314"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","54756"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2007","2007","hg/ha","46354"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","57599"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2009","2009","hg/ha","57406"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","50432"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","56263"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","55947"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","39400"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","49784"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","50014"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","47499"
"QC","Crops","5404","Western Europe","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","48938"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1973","1973","hg/ha","22585"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1974","1974","hg/ha","12512"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1975","1975","hg/ha","19699"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1976","1976","hg/ha","16368"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1977","1977","hg/ha","19067"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1978","1978","hg/ha","14938"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1979","1979","hg/ha","13970"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1980","1980","hg/ha","21176"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1981","1981","hg/ha","21591"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1982","1982","hg/ha","21122"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1983","1983","hg/ha","22000"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1984","1984","hg/ha","20679"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1985","1985","hg/ha","20509"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1986","1986","hg/ha","20426"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1987","1987","hg/ha","25975"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1988","1988","hg/ha","24354"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1989","1989","hg/ha","22784"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1990","1990","hg/ha","20811"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1991","1991","hg/ha","24402"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1992","1992","hg/ha","17746"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1993","1993","hg/ha","23868"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1994","1994","hg/ha","24882"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1995","1995","hg/ha","25386"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1996","1996","hg/ha","25788"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1997","1997","hg/ha","26834"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1998","1998","hg/ha","25459"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","1999","1999","hg/ha","26837"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2000","2000","hg/ha","25202"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2001","2001","hg/ha","25021"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2002","2002","hg/ha","27442"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2003","2003","hg/ha","19523"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2004","2004","hg/ha","25207"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2005","2005","hg/ha","25781"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2006","2006","hg/ha","26513"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2007","2007","hg/ha","25781"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2008","2008","hg/ha","28706"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2009","2009","hg/ha","26017"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2010","2010","hg/ha","27422"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2011","2011","hg/ha","28762"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2012","2012","hg/ha","27731"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2013","2013","hg/ha","22575"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2014","2014","hg/ha","28227"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2015","2015","hg/ha","26099"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2016","2016","hg/ha","26331"
"QC","Crops","5404","Western Europe","5419","Yield","236","Soybeans","2017","2017","hg/ha","29716"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1961","1961","hg/ha","348515"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1962","1962","hg/ha","307583"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1963","1963","hg/ha","370771"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1964","1964","hg/ha","384595"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1965","1965","hg/ha","371387"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1966","1966","hg/ha","408400"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1967","1967","hg/ha","430918"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1968","1968","hg/ha","442601"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1969","1969","hg/ha","422048"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1970","1970","hg/ha","423128"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1971","1971","hg/ha","439047"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1972","1972","hg/ha","420019"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1973","1973","hg/ha","434968"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1974","1974","hg/ha","410144"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1975","1975","hg/ha","397205"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1976","1976","hg/ha","381462"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1977","1977","hg/ha","451980"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1978","1978","hg/ha","430562"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1979","1979","hg/ha","442585"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1980","1980","hg/ha","465373"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1981","1981","hg/ha","522774"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1982","1982","hg/ha","529027"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1983","1983","hg/ha","444174"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1984","1984","hg/ha","494292"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1985","1985","hg/ha","517461"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1986","1986","hg/ha","517278"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1987","1987","hg/ha","519550"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1988","1988","hg/ha","523703"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1989","1989","hg/ha","552229"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1990","1990","hg/ha","585231"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1991","1991","hg/ha","552878"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1992","1992","hg/ha","597227"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1993","1993","hg/ha","629323"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1994","1994","hg/ha","565109"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1995","1995","hg/ha","581951"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1996","1996","hg/ha","587597"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1997","1997","hg/ha","622199"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1998","1998","hg/ha","595410"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","1999","1999","hg/ha","652677"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2000","2000","hg/ha","675927"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2001","2001","hg/ha","585731"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2002","2002","hg/ha","665003"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2003","2003","hg/ha","631237"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2004","2004","hg/ha","696638"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2005","2005","hg/ha","701510"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2006","2006","hg/ha","680019"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2007","2007","hg/ha","721597"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2008","2008","hg/ha","739997"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2009","2009","hg/ha","802777"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2010","2010","hg/ha","738873"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2011","2011","hg/ha","848563"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2012","2012","hg/ha","777395"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2013","2013","hg/ha","752442"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2014","2014","hg/ha","866749"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2015","2015","hg/ha","797499"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2016","2016","hg/ha","795117"
"QC","Crops","5404","Western Europe","5419","Yield","157","Sugar beet","2017","2017","hg/ha","864811"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1961","1961","hg/ha","17225"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1962","1962","hg/ha","16160"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1963","1963","hg/ha","13528"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1964","1964","hg/ha","14424"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1965","1965","hg/ha","15350"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1966","1966","hg/ha","17768"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1967","1967","hg/ha","15918"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1968","1968","hg/ha","18562"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1969","1969","hg/ha","17936"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1970","1970","hg/ha","17804"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1971","1971","hg/ha","17586"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1972","1972","hg/ha","15333"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1973","1973","hg/ha","20456"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1974","1974","hg/ha","16630"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1975","1975","hg/ha","14960"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1976","1976","hg/ha","12730"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1977","1977","hg/ha","18175"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1978","1978","hg/ha","21170"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1979","1979","hg/ha","21515"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1980","1980","hg/ha","23842"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1981","1981","hg/ha","25175"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1982","1982","hg/ha","22210"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1983","1983","hg/ha","19328"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1984","1984","hg/ha","19401"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1985","1985","hg/ha","23706"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1986","1986","hg/ha","20847"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1987","1987","hg/ha","25448"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1988","1988","hg/ha","24815"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1989","1989","hg/ha","23652"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1990","1990","hg/ha","21458"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1991","1991","hg/ha","24698"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1992","1992","hg/ha","21849"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1993","1993","hg/ha","21631"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1994","1994","hg/ha","20237"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1995","1995","hg/ha","20679"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1996","1996","hg/ha","22480"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1997","1997","hg/ha","22877"
"QC","Crops","5404","Western Europe","5419","Yield","267","Sunflower seed","1998","1998","hg/ha","22162"
